date,mean_date_no,original_date_no,date_no,sample_id,fish_prey_stage,sample_mg_dm,sample_mg_dm01,site,fish_species,prey_stage
2019-06-14,31.691419141914192,11,-20.691419141914192,222,Cyprinus carpio_p,0,0.01,gunderson,Cyprinus carpio,p
2019-06-14,31.691419141914192,11,-20.691419141914192,223,Semotilus atromaculatus_a,1.270849398239987,1.2808493982399871,spirit mound,Semotilus atromaculatus,a
2019-06-14,31.691419141914192,11,-20.691419141914192,223,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,spirit mound,Semotilus atromaculatus,l
2019-06-14,31.691419141914192,11,-20.691419141914192,223,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-14,31.691419141914192,11,-20.691419141914192,224,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-06-14,31.691419141914192,11,-20.691419141914192,224,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-06-14,31.691419141914192,11,-20.691419141914192,224,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-14,31.691419141914192,11,-20.691419141914192,225,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-06-14,31.691419141914192,11,-20.691419141914192,225,Semotilus atromaculatus_l,1.283159549028692,1.293159549028692,spirit mound,Semotilus atromaculatus,l
2019-06-14,31.691419141914192,11,-20.691419141914192,225,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-14,31.691419141914192,11,-20.691419141914192,226,Notropis stramineus_a,2.541698796479974,2.551698796479974,spirit mound,Notropis stramineus,a
2019-06-14,31.691419141914192,11,-20.691419141914192,226,Notropis stramineus_l,0.641579774514346,0.651579774514346,spirit mound,Notropis stramineus,l
2019-06-14,31.691419141914192,11,-20.691419141914192,226,Notropis stramineus_p,0,0.01,spirit mound,Notropis stramineus,p
2019-06-14,31.691419141914192,11,-20.691419141914192,227,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-06-14,31.691419141914192,11,-20.691419141914192,227,Pimephales promelas_l,0.641579774514346,0.651579774514346,spirit mound,Pimephales promelas,l
2019-06-14,31.691419141914192,11,-20.691419141914192,227,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-06-14,31.691419141914192,11,-20.691419141914192,228,Semotilus atromaculatus_a,1.9062740973599808,1.9162740973599808,spirit mound,Semotilus atromaculatus,a
2019-06-14,31.691419141914192,11,-20.691419141914192,228,Semotilus atromaculatus_l,0,0.01,spirit mound,Semotilus atromaculatus,l
2019-06-14,31.691419141914192,11,-20.691419141914192,228,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-14,31.691419141914192,11,-20.691419141914192,229,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-06-14,31.691419141914192,11,-20.691419141914192,229,Pimephales promelas_l,1.924739323543038,1.934739323543038,spirit mound,Pimephales promelas,l
2019-06-14,31.691419141914192,11,-20.691419141914192,229,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-06-14,31.691419141914192,11,-20.691419141914192,230,Ameiurus melas_a,0,0.01,spirit mound,Ameiurus melas,a
2019-06-14,31.691419141914192,11,-20.691419141914192,230,Ameiurus melas_l,8.340537068686498,8.350537068686497,spirit mound,Ameiurus melas,l
2019-06-14,31.691419141914192,11,-20.691419141914192,230,Ameiurus melas_p,0,0.01,spirit mound,Ameiurus melas,p
2019-06-14,31.691419141914192,11,-20.691419141914192,231,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-06-14,31.691419141914192,11,-20.691419141914192,231,Semotilus atromaculatus_l,4.491058421600422,4.501058421600422,spirit mound,Semotilus atromaculatus,l
2019-06-14,31.691419141914192,11,-20.691419141914192,231,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-13,31.691419141914192,10,-21.691419141914192,232,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-06-13,31.691419141914192,10,-21.691419141914192,232,Semotilus atromaculatus_l,1.283159549028692,1.293159549028692,little bridge,Semotilus atromaculatus,l
2019-06-13,31.691419141914192,10,-21.691419141914192,232,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,233,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,233,Semotilus atromaculatus_l,0,0.01,little bridge,Semotilus atromaculatus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,233,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,234,Ameiurus melas_a,0.6354246991199936,0.6454246991199936,little bridge,Ameiurus melas,a
2019-06-27,31.691419141914192,24,-7.691419141914192,234,Ameiurus melas_l,17.322653911887343,17.332653911887345,little bridge,Ameiurus melas,l
2019-06-27,31.691419141914192,24,-7.691419141914192,234,Ameiurus melas_p,2.32,2.3299999999999996,little bridge,Ameiurus melas,p
2019-06-27,31.691419141914192,24,-7.691419141914192,235,Ameiurus melas_a,0,0.01,little bridge,Ameiurus melas,a
2019-06-27,31.691419141914192,24,-7.691419141914192,235,Ameiurus melas_l,36.57004714731772,36.58004714731772,little bridge,Ameiurus melas,l
2019-06-27,31.691419141914192,24,-7.691419141914192,235,Ameiurus melas_p,4.06,4.069999999999999,little bridge,Ameiurus melas,p
2019-06-27,31.691419141914192,24,-7.691419141914192,236,Notropis stramineus_a,6.354246991199935,6.364246991199935,little bridge,Notropis stramineus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,236,Notropis stramineus_l,0.641579774514346,0.651579774514346,little bridge,Notropis stramineus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,236,Notropis stramineus_p,3.4799999999999995,3.4899999999999993,little bridge,Notropis stramineus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,237,Cyprinella spiloptera_a,0,0.01,burbank,Cyprinella spiloptera,a
2019-06-27,31.691419141914192,24,-7.691419141914192,237,Cyprinella spiloptera_l,0,0.01,burbank,Cyprinella spiloptera,l
2019-06-27,31.691419141914192,24,-7.691419141914192,237,Cyprinella spiloptera_p,0,0.01,burbank,Cyprinella spiloptera,p
2019-06-27,31.691419141914192,24,-7.691419141914192,238,Semotilus atromaculatus_a,6.354246991199935,6.364246991199935,little bridge,Semotilus atromaculatus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,238,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,little bridge,Semotilus atromaculatus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,238,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,239,Cyprinella spiloptera_a,1.270849398239987,1.2808493982399871,burbank,Cyprinella spiloptera,a
2019-06-27,31.691419141914192,24,-7.691419141914192,239,Cyprinella spiloptera_l,0,0.01,burbank,Cyprinella spiloptera,l
2019-06-27,31.691419141914192,24,-7.691419141914192,239,Cyprinella spiloptera_p,1.7399999999999998,1.7499999999999998,burbank,Cyprinella spiloptera,p
2019-06-27,31.691419141914192,24,-7.691419141914192,240,Cyprinella spiloptera_a,1.9062740973599808,1.9162740973599808,burbank,Cyprinella spiloptera,a
2019-06-27,31.691419141914192,24,-7.691419141914192,240,Cyprinella spiloptera_l,0,0.01,burbank,Cyprinella spiloptera,l
2019-06-27,31.691419141914192,24,-7.691419141914192,240,Cyprinella spiloptera_p,0,0.01,burbank,Cyprinella spiloptera,p
2019-06-27,31.691419141914192,24,-7.691419141914192,241,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,little bridge,Semotilus atromaculatus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,241,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,little bridge,Semotilus atromaculatus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,241,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,242,Pimephales promelas_a,0.6354246991199936,0.6454246991199936,little bridge,Pimephales promelas,a
2019-06-27,31.691419141914192,24,-7.691419141914192,242,Pimephales promelas_l,5.132638196114768,5.142638196114768,little bridge,Pimephales promelas,l
2019-06-27,31.691419141914192,24,-7.691419141914192,242,Pimephales promelas_p,0,0.01,little bridge,Pimephales promelas,p
2019-06-28,31.691419141914192,25,-6.691419141914192,243,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-06-28,31.691419141914192,25,-6.691419141914192,243,Pimephales promelas_l,6.41579774514346,6.42579774514346,spirit mound,Pimephales promelas,l
2019-06-28,31.691419141914192,25,-6.691419141914192,243,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-06-28,31.691419141914192,25,-6.691419141914192,244,Semotilus atromaculatus_a,3.1771234955999677,3.1871234955999674,spirit mound,Semotilus atromaculatus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,244,Semotilus atromaculatus_l,13.473175264801267,13.483175264801266,spirit mound,Semotilus atromaculatus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,244,Semotilus atromaculatus_p,0.58,0.59,spirit mound,Semotilus atromaculatus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,245,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,little bridge,Semotilus atromaculatus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,245,Semotilus atromaculatus_l,1.924739323543038,1.934739323543038,little bridge,Semotilus atromaculatus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,245,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,246,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,246,Lepomis macrochirus_l,6.41579774514346,6.42579774514346,gunderson,Lepomis macrochirus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,246,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,247,Lepomis cyanellus_a,0,0.01,spirit mound,Lepomis cyanellus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,247,Lepomis cyanellus_l,1.283159549028692,1.293159549028692,spirit mound,Lepomis cyanellus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,247,Lepomis cyanellus_p,0,0.01,spirit mound,Lepomis cyanellus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,248,Ameiurus melas_a,1.9062740973599808,1.9162740973599808,little bridge,Ameiurus melas,a
2019-06-27,31.691419141914192,24,-7.691419141914192,248,Ameiurus melas_l,60.95007857886287,60.96007857886287,little bridge,Ameiurus melas,l
2019-06-27,31.691419141914192,24,-7.691419141914192,248,Ameiurus melas_p,3.4799999999999995,3.4899999999999993,little bridge,Ameiurus melas,p
2019-06-27,31.691419141914192,24,-7.691419141914192,249,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,249,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,little bridge,Semotilus atromaculatus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,249,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,250,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,250,Semotilus atromaculatus_l,0,0.01,little bridge,Semotilus atromaculatus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,250,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-27,31.691419141914192,24,-7.691419141914192,251,Etheostoma nigrum_a,0,0.01,little bridge,Etheostoma nigrum,a
2019-06-27,31.691419141914192,24,-7.691419141914192,251,Etheostoma nigrum_l,4.491058421600422,4.501058421600422,little bridge,Etheostoma nigrum,l
2019-06-27,31.691419141914192,24,-7.691419141914192,251,Etheostoma nigrum_p,0,0.01,little bridge,Etheostoma nigrum,p
2019-06-27,31.691419141914192,24,-7.691419141914192,252,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,252,Semotilus atromaculatus_l,0,0.01,little bridge,Semotilus atromaculatus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,252,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,253,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,spirit mound,Semotilus atromaculatus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,253,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,spirit mound,Semotilus atromaculatus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,253,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,254,Esox lucius_a,0,0.01,gunderson,Esox lucius,a
2019-06-28,31.691419141914192,25,-6.691419141914192,254,Esox lucius_l,0.641579774514346,0.651579774514346,gunderson,Esox lucius,l
2019-06-28,31.691419141914192,25,-6.691419141914192,254,Esox lucius_p,0,0.01,gunderson,Esox lucius,p
2019-06-27,31.691419141914192,24,-7.691419141914192,255,Ameiurus melas_a,0,0.01,little bridge,Ameiurus melas,a
2019-06-27,31.691419141914192,24,-7.691419141914192,255,Ameiurus melas_l,1.924739323543038,1.934739323543038,little bridge,Ameiurus melas,l
2019-06-27,31.691419141914192,24,-7.691419141914192,255,Ameiurus melas_p,2.32,2.3299999999999996,little bridge,Ameiurus melas,p
2019-06-28,31.691419141914192,25,-6.691419141914192,256,Semotilus atromaculatus_a,1.270849398239987,1.2808493982399871,spirit mound,Semotilus atromaculatus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,256,Semotilus atromaculatus_l,0.641579774514346,0.651579774514346,spirit mound,Semotilus atromaculatus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,256,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,257,Lepomis cyanellus_a,0,0.01,spirit mound,Lepomis cyanellus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,257,Lepomis cyanellus_l,0,0.01,spirit mound,Lepomis cyanellus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,257,Lepomis cyanellus_p,0,0.01,spirit mound,Lepomis cyanellus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,258,Semotilus atromaculatus_a,0,0.01,spirit mound,Semotilus atromaculatus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,258,Semotilus atromaculatus_l,5.774217970629114,5.784217970629114,spirit mound,Semotilus atromaculatus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,258,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,259,Semotilus atromaculatus_a,0.6354246991199936,0.6454246991199936,spirit mound,Semotilus atromaculatus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,259,Semotilus atromaculatus_l,1.283159549028692,1.293159549028692,spirit mound,Semotilus atromaculatus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,259,Semotilus atromaculatus_p,0,0.01,spirit mound,Semotilus atromaculatus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,260,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,260,Lepomis macrochirus_l,20.530552784459072,20.540552784459074,gunderson,Lepomis macrochirus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,260,Lepomis macrochirus_p,0.58,0.59,gunderson,Lepomis macrochirus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,261,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,261,Lepomis macrochirus_l,5.132638196114768,5.142638196114768,gunderson,Lepomis macrochirus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,261,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,262,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-06-28,31.691419141914192,25,-6.691419141914192,262,Pimephales promelas_l,3.849478647086076,3.8594786470860756,spirit mound,Pimephales promelas,l
2019-06-28,31.691419141914192,25,-6.691419141914192,262,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-06-28,31.691419141914192,25,-6.691419141914192,263,Lepomis cyanellus_a,0,0.01,spirit mound,Lepomis cyanellus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,263,Lepomis cyanellus_l,1.283159549028692,1.293159549028692,spirit mound,Lepomis cyanellus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,263,Lepomis cyanellus_p,0,0.01,spirit mound,Lepomis cyanellus,p
2019-06-28,31.691419141914192,25,-6.691419141914192,264,Etheostoma nigrum_a,0,0.01,spirit mound,Etheostoma nigrum,a
2019-06-28,31.691419141914192,25,-6.691419141914192,264,Etheostoma nigrum_l,19.24739323543038,19.25739323543038,spirit mound,Etheostoma nigrum,l
2019-06-28,31.691419141914192,25,-6.691419141914192,264,Etheostoma nigrum_p,0,0.01,spirit mound,Etheostoma nigrum,p
2019-06-28,31.691419141914192,25,-6.691419141914192,265,Sander vitreus_a,0,0.01,gunderson,Sander vitreus,a
2019-06-28,31.691419141914192,25,-6.691419141914192,265,Sander vitreus_l,0,0.01,gunderson,Sander vitreus,l
2019-06-28,31.691419141914192,25,-6.691419141914192,265,Sander vitreus_p,0,0.01,gunderson,Sander vitreus,p
2019-06-14,31.691419141914192,11,-20.691419141914192,266,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-06-14,31.691419141914192,11,-20.691419141914192,266,Pimephales promelas_l,0,0.01,spirit mound,Pimephales promelas,l
2019-06-14,31.691419141914192,11,-20.691419141914192,266,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-06-27,31.691419141914192,24,-7.691419141914192,267,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-06-27,31.691419141914192,24,-7.691419141914192,267,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-06-27,31.691419141914192,24,-7.691419141914192,267,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,268,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-10,31.691419141914192,37,5.308580858085808,268,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-10,31.691419141914192,37,5.308580858085808,268,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-10,31.691419141914192,37,5.308580858085808,269,Ictiobus cyprinellus_a,0,0.01,spirit mound,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,269,Ictiobus cyprinellus_l,0,0.01,spirit mound,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,269,Ictiobus cyprinellus_p,0,0.01,spirit mound,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,270,Cyprinella spiloptera_a,0.6354246991199936,0.6454246991199936,burbank,Cyprinella spiloptera,a
2019-07-10,31.691419141914192,37,5.308580858085808,270,Cyprinella spiloptera_l,0,0.01,burbank,Cyprinella spiloptera,l
